Country Name,Country Code,Year,Gender,Value
Lower middle income,LMC,1993,Female,
Low & middle income,LMY,1993,Female,
Lesotho,LSO,1993,Female,48111.0
Late-demographic dividend,LTE,1993,Female,
Lithuania,LTU,1993,Female,
Luxembourg,LUX,1993,Female,
Latvia,LVA,1993,Female,
"Macao SAR, China",MAC,1993,Female,
St. Martin (French part),MAF,1993,Female,
Morocco,MAR,1993,Female,1018400.0
Monaco,MCO,1993,Female,
Moldova,MDA,1993,Female,
Madagascar,MDG,1993,Female,
Maldives,MDV,1993,Female,
Middle East & North Africa,MEA,1993,Female,
Mexico,MEX,1993,Female,
Marshall Islands,MHL,1993,Female,
Middle income,MIC,1993,Female,
North Macedonia,MKD,1993,Female,
Mali,MLI,1993,Female,
Malta,MLT,1993,Female,325.0
Myanmar,MMR,1993,Female,
Middle East & North Africa (excluding high income),MNA,1993,Female,
Montenegro,MNE,1993,Female,
Mongolia,MNG,1993,Female,
Northern Mariana Islands,MNP,1993,Female,
Mozambique,MOZ,1993,Female,563908.0
Mauritania,MRT,1993,Female,
Mauritius,MUS,1993,Female,5180.0
Malawi,MWI,1993,Female,
Malaysia,MYS,1993,Female,
North America,NAC,1993,Female,
Namibia,NAM,1993,Female,
New Caledonia,NCL,1993,Female,
Niger,NER,1993,Female,
Nigeria,NGA,1993,Female,
Nicaragua,NIC,1993,Female,98718.0
Netherlands,NLD,1993,Female,25171.0
Norway,NOR,1993,Female,2081.0
Nepal,NPL,1993,Female,
Nauru,NRU,1993,Female,
New Zealand,NZL,1993,Female,
OECD members,OED,1993,Female,
Oman,OMN,1993,Female,42931.0
Other small states,OSS,1993,Female,
Pakistan,PAK,1993,Female,
Panama,PAN,1993,Female,
Peru,PER,1993,Female,191333.0
Philippines,PHL,1993,Female,
Palau,PLW,1993,Female,
Papua New Guinea,PNG,1993,Female,
Poland,POL,1993,Female,
Pre-demographic dividend,PRE,1993,Female,
Puerto Rico,PRI,1993,Female,
"Korea, Dem. People's Rep.",PRK,1993,Female,
Portugal,PRT,1993,Female,
Paraguay,PRY,1993,Female,
West Bank and Gaza,PSE,1993,Female,
Pacific island small states,PSS,1993,Female,
Post-demographic dividend,PST,1993,Female,
French Polynesia,PYF,1993,Female,1121.0
Qatar,QAT,1993,Female,1980.0
Romania,ROU,1993,Female,138715.0
Russian Federation,RUS,1993,Female,
Rwanda,RWA,1993,Female,
South Asia,SAS,1993,Female,
Saudi Arabia,SAU,1993,Female,
Sudan,SDN,1993,Female,
Senegal,SEN,1993,Female,
Singapore,SGP,1993,Female,
Solomon Islands,SLB,1993,Female,
Sierra Leone,SLE,1993,Female,
El Salvador,SLV,1993,Female,
San Marino,SMR,1993,Female,
Somalia,SOM,1993,Female,
Serbia,SRB,1993,Female,
Sub-Saharan Africa (excluding high income),SSA,1993,Female,
South Sudan,SSD,1993,Female,
Sub-Saharan Africa,SSF,1993,Female,
Small states,SST,1993,Female,
Sao Tome and Principe,STP,1993,Female,
Suriname,SUR,1993,Female,
Slovak Republic,SVK,1993,Female,
Slovenia,SVN,1993,Female,
Sweden,SWE,1993,Female,
Eswatini,SWZ,1993,Female,23816.0
Sint Maarten (Dutch part),SXM,1993,Female,
Seychelles,SYC,1993,Female,264.0
Syrian Arab Republic,SYR,1993,Female,
Turks and Caicos Islands,TCA,1993,Female,
Chad,TCD,1993,Female,
East Asia & Pacific (IDA & IBRD countries),TEA,1993,Female,
Europe & Central Asia (IDA & IBRD countries),TEC,1993,Female,
Togo,TGO,1993,Female,
Thailand,THA,1993,Female,
Tajikistan,TJK,1993,Female,
Turkmenistan,TKM,1993,Female,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1993,Female,
Timor-Leste,TLS,1993,Female,
Middle East & North Africa (IDA & IBRD countries),TMN,1993,Female,
Tonga,TON,1993,Female,915.0
South Asia (IDA & IBRD),TSA,1993,Female,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1993,Female,
Trinidad and Tobago,TTO,1993,Female,14048.0
Tunisia,TUN,1993,Female,78428.0
Turkiye,TUR,1993,Female,
Tuvalu,TUV,1993,Female,
Tanzania,TZA,1993,Female,1350340.0
Uganda,UGA,1993,Female,
Ukraine,UKR,1993,Female,
Upper middle income,UMC,1993,Female,
Uruguay,URY,1993,Female,7383.0
United States,USA,1993,Female,
Uzbekistan,UZB,1993,Female,
St. Vincent and the Grenadines,VCT,1993,Female,
"Venezuela, RB",VEN,1993,Female,
British Virgin Islands,VGB,1993,Female,
Virgin Islands (U.S.),VIR,1993,Female,
Viet Nam,VNM,1993,Female,
Vanuatu,VUT,1993,Female,
World,WLD,1993,Female,
Samoa,WSM,1993,Female,
Kosovo,XKX,1993,Female,
"Yemen, Rep.",YEM,1993,Female,
South Africa,ZAF,1993,Female,
Zambia,ZMB,1993,Female,
Zimbabwe,ZWE,1993,Female,
Aruba,ABW,1994,Female,
Africa Eastern and Southern,AFE,1994,Female,
Afghanistan,AFG,1994,Female,
Africa Western and Central,AFW,1994,Female,
Angola,AGO,1994,Female,
Albania,ALB,1994,Female,
Andorra,AND,1994,Female,
Arab World,ARB,1994,Female,
United Arab Emirates,ARE,1994,Female,11929.0
Argentina,ARG,1994,Female,
Armenia,ARM,1994,Female,
American Samoa,ASM,1994,Female,
Antigua and Barbuda,ATG,1994,Female,
Australia,AUS,1994,Female,19140.0
Austria,AUT,1994,Female,
Azerbaijan,AZE,1994,Female,
Burundi,BDI,1994,Female,
Belgium,BEL,1994,Female,5079.0
Benin,BEN,1994,Female,304818.0
Burkina Faso,BFA,1994,Female,652004.0
Bangladesh,BGD,1994,Female,
Bulgaria,BGR,1994,Female,
Bahrain,BHR,1994,Female,6138.0
"Bahamas, The",BHS,1994,Female,
Bosnia and Herzegovina,BIH,1994,Female,
Belarus,BLR,1994,Female,
Belize,BLZ,1994,Female,
Bermuda,BMU,1994,Female,
Bolivia,BOL,1994,Female,
Brazil,BRA,1994,Female,
Barbados,BRB,1994,Female,
Brunei Darussalam,BRN,1994,Female,3865.0
Bhutan,BTN,1994,Female,
Botswana,BWA,1994,Female,17335.0
Central African Republic,CAF,1994,Female,
Canada,CAN,1994,Female,59947.0
Central Europe and the Baltics,CEB,1994,Female,
Switzerland,CHE,1994,Female,40536.0
Channel Islands,CHI,1994,Female,
Chile,CHL,1994,Female,
China,CHN,1994,Female,6505086.0
Cote d'Ivoire,CIV,1994,Female,
Cameroon,CMR,1994,Female,
"Congo, Dem. Rep.",COD,1994,Female,1609104.0
"Congo, Rep.",COG,1994,Female,
Colombia,COL,1994,Female,
Comoros,COM,1994,Female,16910.0
Cabo Verde,CPV,1994,Female,3400.0
Costa Rica,CRI,1994,Female,
Caribbean small states,CSS,1994,Female,
Cuba,CUB,1994,Female,8935.0
Curacao,CUW,1994,Female,
Cayman Islands,CYM,1994,Female,
Cyprus,CYP,1994,Female,
Czechia,CZE,1994,Female,
Germany,DEU,1994,Female,
Djibouti,DJI,1994,Female,38595.0
Dominica,DMA,1994,Female,
Denmark,DNK,1994,Female,2353.0
Dominican Republic,DOM,1994,Female,
Algeria,DZA,1994,Female,399211.0
East Asia & Pacific (excluding high income),EAP,1994,Female,
Early-demographic dividend,EAR,1994,Female,
East Asia & Pacific,EAS,1994,Female,
Europe & Central Asia (excluding high income),ECA,1994,Female,
Europe & Central Asia,ECS,1994,Female,
Ecuador,ECU,1994,Female,91809.0
"Egypt, Arab Rep.",EGY,1994,Female,904432.0
Euro area,EMU,1994,Female,
Eritrea,ERI,1994,Female,86181.0
Spain,ESP,1994,Female,
Estonia,EST,1994,Female,
Ethiopia,ETH,1994,Female,3609388.0
European Union,EUU,1994,Female,
Fragile and conflict affected situations,FCS,1994,Female,
Finland,FIN,1994,Female,1216.0
Fiji,FJI,1994,Female,5389.0
France,FRA,1994,Female,
Faroe Islands,FRO,1994,Female,
"Micronesia, Fed. Sts.",FSM,1994,Female,
Gabon,GAB,1994,Female,
United Kingdom,GBR,1994,Female,
Georgia,GEO,1994,Female,
Ghana,GHA,1994,Female,
Gibraltar,GIB,1994,Female,
Guinea,GIN,1994,Female,
"Gambia, The",GMB,1994,Female,
Guinea-Bissau,GNB,1994,Female,
Equatorial Guinea,GNQ,1994,Female,14415.0
Greece,GRC,1994,Female,26522.0
Grenada,GRD,1994,Female,
Greenland,GRL,1994,Female,
Guatemala,GTM,1994,Female,
Guam,GUM,1994,Female,
Guyana,GUY,1994,Female,
High income,HIC,1994,Female,
"Hong Kong SAR, China",HKG,1994,Female,
Honduras,HND,1994,Female,
Heavily indebted poor countries (HIPC),HPC,1994,Female,
Croatia,HRV,1994,Female,
Haiti,HTI,1994,Female,
Hungary,HUN,1994,Female,
IBRD only,IBD,1994,Female,
IDA & IBRD total,IBT,1994,Female,
IDA total,IDA,1994,Female,
IDA blend,IDB,1994,Female,
Indonesia,IDN,1994,Female,659413.0
IDA only,IDX,1994,Female,
Isle of Man,IMN,1994,Female,
India,IND,1994,Female,
Not classified,INX,1994,Female,
Ireland,IRL,1994,Female,12386.0
"Iran, Islamic Rep.",IRN,1994,Female,
Iraq,IRQ,1994,Female,
Iceland,ISL,1994,Female,74.0
Israel,ISR,1994,Female,
Italy,ITA,1994,Female,
Jamaica,JAM,1994,Female,
Jordan,JOR,1994,Female,
Japan,JPN,1994,Female,
Kazakhstan,KAZ,1994,Female,
Kenya,KEN,1994,Female,
Kyrgyz Republic,KGZ,1994,Female,
Cambodia,KHM,1994,Female,
Kiribati,KIR,1994,Female,
St. Kitts and Nevis,KNA,1994,Female,
"Korea, Rep.",KOR,1994,Female,
Kuwait,KWT,1994,Female,20567.0
Latin America & Caribbean (excluding high income),LAC,1994,Female,
Lao PDR,LAO,1994,Female,131059.0
Lebanon,LBN,1994,Female,
Liberia,LBR,1994,Female,
Libya,LBY,1994,Female,
St. Lucia,LCA,1994,Female,
Latin America & Caribbean,LCN,1994,Female,
Least developed countries: UN classification,LDC,1994,Female,
Low income,LIC,1994,Female,
Liechtenstein,LIE,1994,Female,
Sri Lanka,LKA,1994,Female,
Lower middle income,LMC,1994,Female,
Low & middle income,LMY,1994,Female,
Lesotho,LSO,1994,Female,48985.0
Late-demographic dividend,LTE,1994,Female,
Lithuania,LTU,1994,Female,
Luxembourg,LUX,1994,Female,
Latvia,LVA,1994,Female,
"Macao SAR, China",MAC,1994,Female,
St. Martin (French part),MAF,1994,Female,
Morocco,MAR,1994,Female,957960.0
Monaco,MCO,1994,Female,
Moldova,MDA,1994,Female,
Madagascar,MDG,1994,Female,
Maldives,MDV,1994,Female,
Middle East & North Africa,MEA,1994,Female,
Mexico,MEX,1994,Female,
Marshall Islands,MHL,1994,Female,
Middle income,MIC,1994,Female,
North Macedonia,MKD,1994,Female,
Mali,MLI,1994,Female,
Malta,MLT,1994,Female,555.0
Myanmar,MMR,1994,Female,
Middle East & North Africa (excluding high income),MNA,1994,Female,
Montenegro,MNE,1994,Female,
Mongolia,MNG,1994,Female,
Northern Mariana Islands,MNP,1994,Female,
Mozambique,MOZ,1994,Female,586087.0
Mauritania,MRT,1994,Female,109037.0
Mauritius,MUS,1994,Female,4530.0
Malawi,MWI,1994,Female,
Malaysia,MYS,1994,Female,
North America,NAC,1994,Female,
Namibia,NAM,1994,Female,
New Caledonia,NCL,1994,Female,
Niger,NER,1994,Female,
Nigeria,NGA,1994,Female,
Nicaragua,NIC,1994,Female,97330.0
Netherlands,NLD,1994,Female,6314.0
Norway,NOR,1994,Female,2247.0
Nepal,NPL,1994,Female,
Nauru,NRU,1994,Female,
New Zealand,NZL,1994,Female,945.0
OECD members,OED,1994,Female,
Oman,OMN,1994,Female,41107.0
Other small states,OSS,1994,Female,
Pakistan,PAK,1994,Female,
Panama,PAN,1994,Female,
Peru,PER,1994,Female,
Philippines,PHL,1994,Female,
Palau,PLW,1994,Female,
Papua New Guinea,PNG,1994,Female,
Poland,POL,1994,Female,
Pre-demographic dividend,PRE,1994,Female,
Puerto Rico,PRI,1994,Female,
"Korea, Dem. People's Rep.",PRK,1994,Female,
Portugal,PRT,1994,Female,
Paraguay,PRY,1994,Female,13956.0
West Bank and Gaza,PSE,1994,Female,
Pacific island small states,PSS,1994,Female,
Post-demographic dividend,PST,1994,Female,
French Polynesia,PYF,1994,Female,
Qatar,QAT,1994,Female,1558.0
Romania,ROU,1994,Female,101815.0
Russian Federation,RUS,1994,Female,187308.0
Rwanda,RWA,1994,Female,
South Asia,SAS,1994,Female,
Saudi Arabia,SAU,1994,Female,
Sudan,SDN,1994,Female,
Senegal,SEN,1994,Female,
Singapore,SGP,1994,Female,
Solomon Islands,SLB,1994,Female,
Sierra Leone,SLE,1994,Female,
El Salvador,SLV,1994,Female,
San Marino,SMR,1994,Female,
Somalia,SOM,1994,Female,
Serbia,SRB,1994,Female,
Sub-Saharan Africa (excluding high income),SSA,1994,Female,
South Sudan,SSD,1994,Female,
Sub-Saharan Africa,SSF,1994,Female,
Small states,SST,1994,Female,
Sao Tome and Principe,STP,1994,Female,
Suriname,SUR,1994,Female,
Slovak Republic,SVK,1994,Female,
Slovenia,SVN,1994,Female,
Sweden,SWE,1994,Female,
Eswatini,SWZ,1994,Female,23388.0
Sint Maarten (Dutch part),SXM,1994,Female,
Seychelles,SYC,1994,Female,
Syrian Arab Republic,SYR,1994,Female,
Turks and Caicos Islands,TCA,1994,Female,
Chad,TCD,1994,Female,
East Asia & Pacific (IDA & IBRD countries),TEA,1994,Female,
Europe & Central Asia (IDA & IBRD countries),TEC,1994,Female,
Togo,TGO,1994,Female,146427.0
Thailand,THA,1994,Female,
Tajikistan,TJK,1994,Female,
Turkmenistan,TKM,1994,Female,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1994,Female,
Timor-Leste,TLS,1994,Female,
Middle East & North Africa (IDA & IBRD countries),TMN,1994,Female,
Tonga,TON,1994,Female,
South Asia (IDA & IBRD),TSA,1994,Female,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1994,Female,
Trinidad and Tobago,TTO,1994,Female,
Tunisia,TUN,1994,Female,74464.0
Turkiye,TUR,1994,Female,331232.0
Tuvalu,TUV,1994,Female,
Tanzania,TZA,1994,Female,1416528.0
Uganda,UGA,1994,Female,
Ukraine,UKR,1994,Female,
Upper middle income,UMC,1994,Female,
Uruguay,URY,1994,Female,8832.0
United States,USA,1994,Female,
Uzbekistan,UZB,1994,Female,
St. Vincent and the Grenadines,VCT,1994,Female,209.0
"Venezuela, RB",VEN,1994,Female,
British Virgin Islands,VGB,1994,Female,
Virgin Islands (U.S.),VIR,1994,Female,
Viet Nam,VNM,1994,Female,
Vanuatu,VUT,1994,Female,
World,WLD,1994,Female,
Samoa,WSM,1994,Female,702.0
Kosovo,XKX,1994,Female,
"Yemen, Rep.",YEM,1994,Female,
South Africa,ZAF,1994,Female,643609.0
Zambia,ZMB,1994,Female,232234.0
Zimbabwe,ZWE,1994,Female,
Aruba,ABW,1995,Female,
Africa Eastern and Southern,AFE,1995,Female,
Afghanistan,AFG,1995,Female,
Africa Western and Central,AFW,1995,Female,
Angola,AGO,1995,Female,
Albania,ALB,1995,Female,
Andorra,AND,1995,Female,
Arab World,ARB,1995,Female,
United Arab Emirates,ARE,1995,Female,10594.0
Argentina,ARG,1995,Female,
Armenia,ARM,1995,Female,
American Samoa,ASM,1995,Female,
Antigua and Barbuda,ATG,1995,Female,
Australia,AUS,1995,Female,37374.0
Austria,AUT,1995,Female,
Azerbaijan,AZE,1995,Female,
Burundi,BDI,1995,Female,
Belgium,BEL,1995,Female,4639.0
Benin,BEN,1995,Female,300243.0
Burkina Faso,BFA,1995,Female,661621.0
Bangladesh,BGD,1995,Female,
Bulgaria,BGR,1995,Female,
Bahrain,BHR,1995,Female,5398.0
"Bahamas, The",BHS,1995,Female,
Bosnia and Herzegovina,BIH,1995,Female,
Belarus,BLR,1995,Female,58734.0
Belize,BLZ,1995,Female,
Bermuda,BMU,1995,Female,
Bolivia,BOL,1995,Female,
Brazil,BRA,1995,Female,
Barbados,BRB,1995,Female,
Brunei Darussalam,BRN,1995,Female,3514.0
Bhutan,BTN,1995,Female,
Botswana,BWA,1995,Female,31462.0
Central African Republic,CAF,1995,Female,
Canada,CAN,1995,Female,67815.0
Central Europe and the Baltics,CEB,1995,Female,
Switzerland,CHE,1995,Female,27834.0
Channel Islands,CHI,1995,Female,
Chile,CHL,1995,Female,
China,CHN,1995,Female,5606864.0
Cote d'Ivoire,CIV,1995,Female,
Cameroon,CMR,1995,Female,
"Congo, Dem. Rep.",COD,1995,Female,1573715.0
"Congo, Rep.",COG,1995,Female,
Colombia,COL,1995,Female,
Comoros,COM,1995,Female,
Cabo Verde,CPV,1995,Female,
Costa Rica,CRI,1995,Female,
Caribbean small states,CSS,1995,Female,
Cuba,CUB,1995,Female,10058.0
Curacao,CUW,1995,Female,
Cayman Islands,CYM,1995,Female,
Cyprus,CYP,1995,Female,
Czechia,CZE,1995,Female,
Germany,DEU,1995,Female,
Djibouti,DJI,1995,Female,37528.0
Dominica,DMA,1995,Female,
Denmark,DNK,1995,Female,3603.0
Dominican Republic,DOM,1995,Female,
Algeria,DZA,1995,Female,379398.0
East Asia & Pacific (excluding high income),EAP,1995,Female,
Early-demographic dividend,EAR,1995,Female,
East Asia & Pacific,EAS,1995,Female,
Europe & Central Asia (excluding high income),ECA,1995,Female,
Europe & Central Asia,ECS,1995,Female,
Ecuador,ECU,1995,Female,86871.0
"Egypt, Arab Rep.",EGY,1995,Female,
Euro area,EMU,1995,Female,
Eritrea,ERI,1995,Female,85713.0
Spain,ESP,1995,Female,
Estonia,EST,1995,Female,9216.0
Ethiopia,ETH,1995,Female,3703585.0
European Union,EUU,1995,Female,
Fragile and conflict affected situations,FCS,1995,Female,
Finland,FIN,1995,Female,1159.0
Fiji,FJI,1995,Female,6107.0
France,FRA,1995,Female,
Faroe Islands,FRO,1995,Female,
"Micronesia, Fed. Sts.",FSM,1995,Female,
Gabon,GAB,1995,Female,
United Kingdom,GBR,1995,Female,
Georgia,GEO,1995,Female,32855.0
Ghana,GHA,1995,Female,
Gibraltar,GIB,1995,Female,
Guinea,GIN,1995,Female,
"Gambia, The",GMB,1995,Female,
Guinea-Bissau,GNB,1995,Female,
Equatorial Guinea,GNQ,1995,Female,
Greece,GRC,1995,Female,16288.0
Grenada,GRD,1995,Female,
Greenland,GRL,1995,Female,
Guatemala,GTM,1995,Female,
Guam,GUM,1995,Female,
Guyana,GUY,1995,Female,3852.0
High income,HIC,1995,Female,
"Hong Kong SAR, China",HKG,1995,Female,14681.0
Honduras,HND,1995,Female,
Heavily indebted poor countries (HIPC),HPC,1995,Female,
Croatia,HRV,1995,Female,
Haiti,HTI,1995,Female,
Hungary,HUN,1995,Female,
IBRD only,IBD,1995,Female,
IDA & IBRD total,IBT,1995,Female,
IDA total,IDA,1995,Female,
IDA blend,IDB,1995,Female,
Indonesia,IDN,1995,Female,635411.0
IDA only,IDX,1995,Female,
Isle of Man,IMN,1995,Female,
India,IND,1995,Female,
Not classified,INX,1995,Female,
Ireland,IRL,1995,Female,11948.0
"Iran, Islamic Rep.",IRN,1995,Female,
Iraq,IRQ,1995,Female,
Iceland,ISL,1995,Female,
Israel,ISR,1995,Female,
Italy,ITA,1995,Female,
Jamaica,JAM,1995,Female,
Jordan,JOR,1995,Female,
Japan,JPN,1995,Female,
Kazakhstan,KAZ,1995,Female,
Kenya,KEN,1995,Female,
Kyrgyz Republic,KGZ,1995,Female,
Cambodia,KHM,1995,Female,
Kiribati,KIR,1995,Female,
St. Kitts and Nevis,KNA,1995,Female,
"Korea, Rep.",KOR,1995,Female,
Kuwait,KWT,1995,Female,
Latin America & Caribbean (excluding high income),LAC,1995,Female,
Lao PDR,LAO,1995,Female,
Lebanon,LBN,1995,Female,
Liberia,LBR,1995,Female,
Libya,LBY,1995,Female,
St. Lucia,LCA,1995,Female,
Latin America & Caribbean,LCN,1995,Female,
Least developed countries: UN classification,LDC,1995,Female,
Low income,LIC,1995,Female,
Liechtenstein,LIE,1995,Female,
Sri Lanka,LKA,1995,Female,
Lower middle income,LMC,1995,Female,
Low & middle income,LMY,1995,Female,
Lesotho,LSO,1995,Female,54253.0
Late-demographic dividend,LTE,1995,Female,
Lithuania,LTU,1995,Female,
Luxembourg,LUX,1995,Female,
Latvia,LVA,1995,Female,
"Macao SAR, China",MAC,1995,Female,
St. Martin (French part),MAF,1995,Female,
Morocco,MAR,1995,Female,888667.0
Monaco,MCO,1995,Female,
Moldova,MDA,1995,Female,
Madagascar,MDG,1995,Female,407718.0
Maldives,MDV,1995,Female,
Middle East & North Africa,MEA,1995,Female,
Mexico,MEX,1995,Female,
Marshall Islands,MHL,1995,Female,
Middle income,MIC,1995,Female,
North Macedonia,MKD,1995,Female,
Mali,MLI,1995,Female,
Malta,MLT,1995,Female,654.0
Myanmar,MMR,1995,Female,
Middle East & North Africa (excluding high income),MNA,1995,Female,
Montenegro,MNE,1995,Female,
Mongolia,MNG,1995,Female,19216.0
Northern Mariana Islands,MNP,1995,Female,
Mozambique,MOZ,1995,Female,620962.0
Mauritania,MRT,1995,Female,100369.0
Mauritius,MUS,1995,Female,4230.0
Malawi,MWI,1995,Female,
Malaysia,MYS,1995,Female,
North America,NAC,1995,Female,
Namibia,NAM,1995,Female,
New Caledonia,NCL,1995,Female,
Niger,NER,1995,Female,
Nigeria,NGA,1995,Female,
Nicaragua,NIC,1995,Female,106028.0
Netherlands,NLD,1995,Female,6207.0
Norway,NOR,1995,Female,1934.0
Nepal,NPL,1995,Female,
Nauru,NRU,1995,Female,
New Zealand,NZL,1995,Female,
OECD members,OED,1995,Female,
Oman,OMN,1995,Female,40524.0
Other small states,OSS,1995,Female,
Pakistan,PAK,1995,Female,
Panama,PAN,1995,Female,
Peru,PER,1995,Female,281580.0
Philippines,PHL,1995,Female,
Palau,PLW,1995,Female,
Papua New Guinea,PNG,1995,Female,
Poland,POL,1995,Female,
Pre-demographic dividend,PRE,1995,Female,
Puerto Rico,PRI,1995,Female,
"Korea, Dem. People's Rep.",PRK,1995,Female,
Portugal,PRT,1995,Female,
Paraguay,PRY,1995,Female,
West Bank and Gaza,PSE,1995,Female,
Pacific island small states,PSS,1995,Female,
Post-demographic dividend,PST,1995,Female,
French Polynesia,PYF,1995,Female,1083.0
Qatar,QAT,1995,Female,
Romania,ROU,1995,Female,85096.0
Russian Federation,RUS,1995,Female,317503.0
Rwanda,RWA,1995,Female,
South Asia,SAS,1995,Female,
Saudi Arabia,SAU,1995,Female,
Sudan,SDN,1995,Female,
Senegal,SEN,1995,Female,
Singapore,SGP,1995,Female,
Solomon Islands,SLB,1995,Female,
Sierra Leone,SLE,1995,Female,
El Salvador,SLV,1995,Female,
San Marino,SMR,1995,Female,
Somalia,SOM,1995,Female,
Serbia,SRB,1995,Female,
Sub-Saharan Africa (excluding high income),SSA,1995,Female,
South Sudan,SSD,1995,Female,
Sub-Saharan Africa,SSF,1995,Female,
Small states,SST,1995,Female,
Sao Tome and Principe,STP,1995,Female,
Suriname,SUR,1995,Female,
Slovak Republic,SVK,1995,Female,
Slovenia,SVN,1995,Female,2878.0
Sweden,SWE,1995,Female,
Eswatini,SWZ,1995,Female,22159.0
Sint Maarten (Dutch part),SXM,1995,Female,
Seychelles,SYC,1995,Female,26.0
Syrian Arab Republic,SYR,1995,Female,
Turks and Caicos Islands,TCA,1995,Female,
Chad,TCD,1995,Female,
East Asia & Pacific (IDA & IBRD countries),TEA,1995,Female,
Europe & Central Asia (IDA & IBRD countries),TEC,1995,Female,
Togo,TGO,1995,Female,127856.0
Thailand,THA,1995,Female,
Tajikistan,TJK,1995,Female,
Turkmenistan,TKM,1995,Female,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1995,Female,
Timor-Leste,TLS,1995,Female,
Middle East & North Africa (IDA & IBRD countries),TMN,1995,Female,
Tonga,TON,1995,Female,
South Asia (IDA & IBRD),TSA,1995,Female,
Sub-Saharan Africa (IDA & IBRD countries),TSS,1995,Female,
Trinidad and Tobago,TTO,1995,Female,
Tunisia,TUN,1995,Female,64721.0
Turkiye,TUR,1995,Female,372353.0
Tuvalu,TUV,1995,Female,
Tanzania,TZA,1995,Female,1471332.0
Uganda,UGA,1995,Female,
Ukraine,UKR,1995,Female,
Upper middle income,UMC,1995,Female,
Uruguay,URY,1995,Female,8957.0
United States,USA,1995,Female,
Uzbekistan,UZB,1995,Female,
St. Vincent and the Grenadines,VCT,1995,Female,
"Venezuela, RB",VEN,1995,Female,
British Virgin Islands,VGB,1995,Female,
Virgin Islands (U.S.),VIR,1995,Female,
Viet Nam,VNM,1995,Female,
Vanuatu,VUT,1995,Female,
World,WLD,1995,Female,
Samoa,WSM,1995,Female,
Kosovo,XKX,1995,Female,
"Yemen, Rep.",YEM,1995,Female,
South Africa,ZAF,1995,Female,701194.0
Zambia,ZMB,1995,Female,256601.0
Zimbabwe,ZWE,1995,Female,
Aruba,ABW,1996,Female,
Africa Eastern and Southern,AFE,1996,Female,
Afghanistan,AFG,1996,Female,
Africa Western and Central,AFW,1996,Female,
Angola,AGO,1996,Female,
Albania,ALB,1996,Female,
Andorra,AND,1996,Female,
Arab World,ARB,1996,Female,
United Arab Emirates,ARE,1996,Female,13480.0
Argentina,ARG,1996,Female,
Armenia,ARM,1996,Female,
American Samoa,ASM,1996,Female,
Antigua and Barbuda,ATG,1996,Female,
Australia,AUS,1996,Female,35999.0
Austria,AUT,1996,Female,
Azerbaijan,AZE,1996,Female,
Burundi,BDI,1996,Female,
Belgium,BEL,1996,Female,4393.0
Benin,BEN,1996,Female,295388.0
Burkina Faso,BFA,1996,Female,
Bangladesh,BGD,1996,Female,
Bulgaria,BGR,1996,Female,20230.0
Bahrain,BHR,1996,Female,5134.0
"Bahamas, The",BHS,1996,Female,
Bosnia and Herzegovina,BIH,1996,Female,
Belarus,BLR,1996,Female,
Belize,BLZ,1996,Female,
Bermuda,BMU,1996,Female,
Bolivia,BOL,1996,Female,
Brazil,BRA,1996,Female,
Barbados,BRB,1996,Female,
Brunei Darussalam,BRN,1996,Female,
Bhutan,BTN,1996,Female,
Botswana,BWA,1996,Female,30997.0
Central African Republic,CAF,1996,Female,
Canada,CAN,1996,Female,62928.0
Central Europe and the Baltics,CEB,1996,Female,
Switzerland,CHE,1996,Female,23416.0
Channel Islands,CHI,1996,Female,
Chile,CHL,1996,Female,
China,CHN,1996,Female,4901378.0
Cote d'Ivoire,CIV,1996,Female,620150.0
Cameroon,CMR,1996,Female,
"Congo, Dem. Rep.",COD,1996,Female,
"Congo, Rep.",COG,1996,Female,
Colombia,COL,1996,Female,
Comoros,COM,1996,Female,
Cabo Verde,CPV,1996,Female,
Costa Rica,CRI,1996,Female,
Caribbean small states,CSS,1996,Female,
Cuba,CUB,1996,Female,566.0
Curacao,CUW,1996,Female,
Cayman Islands,CYM,1996,Female,
Cyprus,CYP,1996,Female,
Czechia,CZE,1996,Female,
Germany,DEU,1996,Female,
Djibouti,DJI,1996,Female,38136.0
Dominica,DMA,1996,Female,
Denmark,DNK,1996,Female,4638.0
Dominican Republic,DOM,1996,Female,
Algeria,DZA,1996,Female,367708.0
East Asia & Pacific (excluding high income),EAP,1996,Female,
Early-demographic dividend,EAR,1996,Female,
East Asia & Pacific,EAS,1996,Female,
Europe & Central Asia (excluding high income),ECA,1996,Female,
Europe & Central Asia,ECS,1996,Female,
Ecuador,ECU,1996,Female,75519.0
"Egypt, Arab Rep.",EGY,1996,Female,
Euro area,EMU,1996,Female,
Eritrea,ERI,1996,Female,85399.0
Spain,ESP,1996,Female,
Estonia,EST,1996,Female,7145.0
Ethiopia,ETH,1996,Female,3741059.0
European Union,EUU,1996,Female,
Fragile and conflict affected situations,FCS,1996,Female,
Finland,FIN,1996,Female,1029.0
Fiji,FJI,1996,Female,7239.0
